Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m),PAR (mol/m/s),max. PAR (mol/m/s),Tlog (degC),CO2 (ppm)
2024-02-21 13:00:00,990.9083333333333,10.221666666666666,284.1133333333333,3.7983333333333333,64.34833333333333,12.479999999999999,8.028333333333334,4.451666666666667,5.055000000000001,8.1,1214.435,4.831666666666667,7.208333333333333,207.28333333333333,0.0,0.0,407.86833333333334,777.1583333333333,832.9,20.015,428.05
2024-02-21 14:00:00,989.7016666666667,10.926666666666668,284.91833333333335,2.53,56.07333333333333,13.08,7.333333333333333,5.745,4.621666666666667,7.408333333333334,1210.2633333333333,5.565,7.829999999999999,210.48333333333335,0.0,0.0,330.76666666666665,626.34,675.82,20.951666666666664,428.18333333333334
2024-02-21 15:00:00,989.0716666666667,10.721666666666666,284.765,2.155,55.31666666666666,12.9,7.136666666666667,5.766666666666667,4.501666666666667,7.215,1210.4550000000002,5.653333333333333,8.216666666666667,213.41666666666666,0.0,0.0,160.46666666666667,314.8966666666667,363.97499999999997,20.493333333333336,428.3333333333333
2024-02-21 16:00:00,988.125,10.225,284.34499999999997,2.5416666666666665,58.79666666666666,12.479999999999999,7.336666666666666,5.1433333333333335,4.631666666666667,7.426666666666667,1211.3183333333334,3.7449999999999997,5.901666666666666,205.01666666666665,0.0,0.0,69.72,137.75833333333333,149.54666666666665,19.598333333333333,428.9666666666667
2024-02-21 17:00:00,987.13,9.751666666666667,283.95166666666665,2.7100000000000004,61.42166666666666,12.091666666666667,7.428333333333334,4.665,4.691666666666667,7.521666666666667,1212.08,2.8866666666666667,4.131666666666667,180.8166666666667,0.0,0.0,13.285000000000002,28.843333333333334,35.86,19.268333333333334,430.34999999999997
2024-02-21 18:00:00,985.9583333333334,9.256666666666666,283.55333333333334,3.39,66.66833333333334,11.695,7.796666666666667,3.8983333333333334,4.933333333333334,7.903333333333333,1212.5883333333334,3.0833333333333335,4.918333333333333,175.73333333333335,0.0,0.0,0.0,0.0,0.17,18.959999999999997,431.8333333333333
2024-02-21 19:00:00,985.54,9.37,283.7,3.0516666666666663,64.59833333333334,11.785000000000002,7.611666666666667,4.171666666666667,4.818333333333333,7.723333333333334,1211.67,3.65,5.326666666666667,195.01666666666665,0.0,0.0,0.0,0.0,0.0,18.508333333333333,430.95
2024-02-21 20:00:00,984.8716666666668,9.586666666666666,283.97166666666664,1.9683333333333335,58.94333333333333,11.958333333333334,7.044999999999999,4.911666666666666,4.463333333333334,7.153333333333333,1210.18,2.6283333333333334,4.078333333333333,184.9,0.0,0.0,0.0,0.0,0.0,18.365,430.7
2024-02-21 21:00:00,983.685,10.003333333333332,284.4866666666667,0.7966666666666667,52.63833333333333,12.296666666666667,6.471666666666667,5.825,4.101666666666667,6.578333333333333,1207.21,4.25,6.46,186.38333333333333,0.0,0.0,0.0,0.0,0.0,18.349999999999998,429.5333333333333
2024-02-21 22:00:00,982.8583333333332,10.318333333333333,284.875,1.3033333333333335,53.46333333333334,12.56,6.715,5.843333333333334,4.260000000000001,6.833333333333333,1204.7383333333335,4.633333333333334,7.381666666666667,196.41666666666666,0.0,0.0,0.0,0.0,0.0,18.268333333333334,428.7
2024-02-21 23:00:00,981.835,10.128333333333332,284.7666666666667,1.9249999999999998,56.61666666666667,12.4,7.0183333333333335,5.38,4.46,7.1499999999999995,1204.145,3.955,5.716666666666668,186.03333333333333,0.0,0.0,0.0,0.0,0.0,18.32,430.61666666666673
2024-02-22 00:00:00,980.5366666666667,10.049999999999999,284.7966666666667,2.3166666666666664,58.541666666666664,12.336666666666666,7.22,5.114999999999999,4.596666666666667,7.363333333333333,1202.7866666666666,6.7,9.76,202.25,0.0,0.0,0.0,0.0,0.0,18.298333333333332,430.01666666666665
2024-02-22 01:00:00,979.2166666666667,9.213333333333333,284.06666666666666,3.5416666666666665,67.62833333333333,11.663333333333334,7.88,3.78,5.0216666666666665,8.046666666666667,1204.415,6.715,10.251666666666667,199.23333333333335,0.0,10.0,0.0,0.0,0.0,17.563333333333333,428.5
2024-02-22 02:00:00,977.9016666666666,8.656666666666666,283.61333333333334,4.403333333333333,74.56666666666666,11.228333333333333,8.371666666666666,2.855,5.343333333333334,8.561666666666666,1204.9383333333333,6.77,11.148333333333333,197.26666666666665,0.0,11.666666666666666,0.0,0.0,0.0,16.686666666666667,428.5
2024-02-22 03:00:00,976.8216666666667,8.141666666666667,283.185,4.973333333333334,80.37666666666667,10.844999999999999,8.713333333333333,2.1283333333333334,5.5683333333333325,8.92,1205.6499999999999,4.4783333333333335,7.603333333333333,194.23333333333335,0.0,168.33333333333334,0.0,0.0,0.0,16.21,429.06666666666666
2024-02-22 04:00:00,975.6766666666666,7.97,283.105,5.786666666666666,86.06666666666666,10.715000000000002,9.221666666666666,1.4916666666666665,5.8999999999999995,9.451666666666666,1204.735,4.3116666666666665,6.44,189.38333333333333,0.0,483.3333333333333,0.0,0.0,0.0,16.080000000000002,429.0833333333333
2024-02-22 05:00:00,974.73,7.788333333333333,283.00333333333333,6.2316666666666665,89.85000000000001,10.583333333333334,9.51,1.0733333333333333,6.091666666666666,9.756666666666666,1204.19,3.625,5.34,185.0666666666667,0.016666666666666666,168.33333333333334,0.0,0.0,0.0,16.11,430.90000000000003
2024-02-22 06:00:00,973.9200000000001,7.8933333333333335,283.175,6.551666666666667,91.19999999999999,10.66,9.721666666666666,0.9366666666666666,6.233333333333333,9.985,1202.645,4.016666666666667,5.878333333333334,188.9333333333333,0.016666666666666666,225.0,0.0,0.0,0.0,16.18,431.26666666666665
2024-02-22 07:00:00,973.0799999999999,8.073333333333332,283.42333333333335,6.816666666666666,91.76666666666667,10.793333333333335,9.901666666666666,0.8933333333333332,6.353333333333333,10.174999999999999,1200.7549999999999,4.243333333333333,6.155,190.16666666666666,0.016666666666666666,216.66666666666666,3.235,8.441666666666666,11.101666666666667,16.18,432.2833333333333
2024-02-22 08:00:00,972.44,8.9,284.31333333333333,6.79,86.60000000000001,11.416666666666666,9.883333333333333,1.5316666666666665,6.346666666666667,10.165000000000001,1196.4483333333333,5.588333333333334,8.163333333333334,202.75,0.016666666666666666,0.0,37.635,76.18833333333333,88.22333333333334,16.381666666666664,430.18333333333334
2024-02-22 09:00:00,972.0316666666666,9.421666666666667,284.87333333333333,6.9433333333333325,84.46666666666667,11.826666666666668,9.99,1.8383333333333336,6.416666666666667,10.273333333333333,1193.6883333333333,6.12,8.833333333333334,210.63333333333333,0.0,0.0,78.18166666666667,162.12833333333333,176.70666666666668,16.823333333333334,429.5333333333333
2024-02-22 10:00:00,971.5283333333333,9.956666666666667,285.45666666666665,7.29,83.45,12.258333333333333,10.228333333333333,2.0283333333333333,6.576666666666667,10.528333333333334,1190.7016666666666,5.16,7.633333333333333,205.70000000000002,0.0,0.0,131.52833333333334,274.21166666666664,293.32,17.606666666666666,429.2
2024-02-22 11:00:00,970.805,10.536666666666667,286.1016666666667,7.435,81.085,12.745,10.331666666666667,2.415,6.646666666666666,10.643333333333333,1187.3316666666667,5.9366666666666665,9.096666666666666,208.16666666666666,0.0,0.0,185.92333333333332,387.91,431.805,18.493333333333332,428.2166666666667
2024-02-22 12:00:00,969.6283333333332,11.236666666666666,286.90833333333336,7.6049999999999995,78.28833333333334,13.353333333333333,10.453333333333333,2.8983333333333334,6.733333333333333,10.780000000000001,1182.9066666666668,8.058333333333334,11.453333333333333,212.15,0.0,0.0,227.38666666666666,472.625,575.0666666666667,19.168333333333333,427.68333333333334
2024-02-22 13:00:00,968.415,11.464999999999998,287.23833333333334,7.885000000000001,78.58999999999999,13.555,10.653333333333334,2.901666666666667,6.87,11.001666666666667,1180.3816666666667,7.358333333333333,10.186666666666667,213.85,0.0,0.0,162.36833333333334,343.84666666666664,410.46333333333337,19.411666666666665,427.73333333333335
2024-02-22 14:00:00,966.9216666666666,11.99,287.8933333333333,8.043333333333333,76.73833333333333,14.036666666666667,10.770000000000001,3.268333333333333,6.956666666666667,11.138333333333334,1176.3333333333333,5.501666666666666,8.126666666666667,209.41666666666666,0.0,0.0,149.38333333333333,310.50666666666666,394.01666666666665,19.87,427.7166666666667
2024-02-22 15:00:00,965.9233333333333,12.191666666666668,288.185,8.22,76.63333333333334,14.223333333333334,10.9,3.3233333333333337,7.048333333333333,11.284999999999998,1174.2216666666666,4.83,7.658333333333334,196.53333333333333,0.0,0.0,84.44166666666668,177.91166666666666,221.12666666666667,20.598333333333333,427.75
2024-02-22 16:00:00,964.6233333333333,12.065,288.16833333333335,8.426666666666668,78.37666666666667,14.104999999999999,11.055,3.0500000000000003,7.156666666666666,11.459999999999999,1173.085,4.36,6.5616666666666665,190.79999999999998,0.0,0.0,37.29333333333333,79.16833333333334,95.42666666666668,20.81833333333333,427.6333333333334
2024-02-22 17:00:00,963.9083333333333,11.523333333333333,287.685,8.511666666666667,81.71666666666667,13.61,11.116666666666667,2.4916666666666667,7.206666666666667,11.534999999999998,1174.41,5.038333333333333,7.44,197.9,0.0,0.0,4.19,10.376666666666667,13.416666666666666,20.676666666666666,427.5333333333333
2024-02-22 18:00:00,963.4,11.049999999999999,287.24666666666667,8.705,85.43333333333334,13.186666666666667,11.263333333333334,1.9216666666666666,7.305,11.693333333333333,1175.675,3.315,5.316666666666666,183.79999999999998,0.0,0.0,0.0,0.0,0.0,20.086666666666666,428.5333333333333
2024-02-22 19:00:00,962.5983333333334,11.316666666666668,287.585,8.416666666666666,82.31666666666666,13.421666666666667,11.048333333333332,2.375,7.171666666666667,11.479999999999999,1173.6933333333334,4.59,6.694999999999999,189.83333333333334,0.0,26.666666666666668,0.0,0.0,0.0,20.046666666666667,427.2833333333333
2024-02-22 20:00:00,962.02,11.365,287.68333333333334,8.138333333333334,80.51666666666667,13.468333333333334,10.841666666666667,2.6283333333333334,7.04,11.266666666666666,1172.8833333333334,4.248333333333334,6.951666666666667,190.8166666666667,0.0,20.0,0.0,0.0,0.0,19.776666666666667,427.09999999999997
2024-02-22 21:00:00,961.475,11.825000000000001,288.195,7.9750000000000005,77.22666666666667,13.881666666666668,10.721666666666666,3.1616666666666666,6.966666666666668,11.15,1170.3766666666668,6.248333333333334,10.108333333333333,201.86666666666667,0.0,0.0,0.0,0.0,0.0,19.576666666666668,426.2166666666667
2024-02-22 22:00:00,960.4316666666667,12.203333333333333,288.66833333333335,7.508333333333333,73.0,14.236666666666666,10.386666666666667,3.848333333333333,6.755,10.815,1167.7066666666667,8.291666666666666,13.258333333333333,204.63333333333333,0.0,0.0,0.0,0.0,0.0,19.25166666666667,425.4666666666667
2024-02-22 23:00:00,960.52,12.406666666666666,288.8666666666667,6.826666666666667,68.70666666666666,14.426666666666668,9.911666666666667,4.515,6.4433333333333325,10.318333333333333,1167.2016666666666,10.113333333333333,14.225,211.41666666666666,0.0,0.0,0.0,0.0,0.0,18.974999999999998,425.84999999999997
2024-02-23 00:00:00,961.5766666666667,11.983333333333334,288.34833333333336,6.366666666666667,68.43833333333333,14.031666666666666,9.598333333333334,4.433333333333334,6.233333333333333,9.983333333333333,1170.3700000000001,9.158333333333333,13.686666666666667,212.16666666666666,0.0,0.0,0.0,0.0,0.0,18.823333333333334,426.61666666666673
2024-02-23 01:00:00,962.4466666666667,11.185,287.465,5.521666666666667,68.04333333333334,13.306666666666667,9.055,4.248333333333334,5.873333333333334,9.411666666666667,1174.9733333333334,9.198333333333332,13.911666666666667,214.6833333333333,0.0,0.0,0.0,0.0,0.0,18.415,426.75
2024-02-23 02:00:00,964.4333333333334,10.195,286.295,3.7550000000000003,64.22500000000001,12.459999999999999,7.998333333333334,4.461666666666667,5.175,8.295,1182.0166666666667,8.69,12.13,215.1,0.0,0.0,0.0,0.0,0.0,17.72,426.7833333333333
2024-02-23 03:00:00,965.77,8.743333333333334,284.715,2.7099999999999995,65.75,11.298333333333334,7.428333333333334,3.8683333333333336,4.796666666666667,7.69,1190.0183333333334,8.681666666666667,12.591666666666667,216.11666666666667,0.0,0.0,0.0,0.0,0.0,16.666666666666668,426.8833333333334
2024-02-23 04:00:00,966.9,7.726666666666667,283.59499999999997,1.805,66.06666666666666,10.543333333333333,6.96,3.581666666666667,4.491666666666667,7.198333333333333,1195.9516666666666,5.446666666666666,8.768333333333333,219.21666666666667,0.0,0.0,0.0,0.0,0.0,15.723333333333334,427.45
2024-02-23 05:00:00,968.0616666666666,6.6866666666666665,282.44666666666666,2.6199999999999997,75.22166666666666,9.816666666666666,7.376666666666666,2.4366666666666665,4.755,7.623333333333334,1201.645,4.578333333333333,7.523333333333333,218.75,0.0,0.0,0.0,0.0,0.0,15.196666666666667,428.1666666666667
2024-02-23 06:00:00,969.0749999999999,6.128333333333334,281.7966666666667,1.6783333333333335,73.09166666666667,9.441666666666666,6.905,2.5383333333333336,4.443333333333333,7.123333333333334,1205.5366666666666,3.0316666666666667,5.676666666666667,219.13333333333333,0.0,0.0,0.0,0.0,0.0,14.958333333333334,428.56666666666666
2024-02-23 07:00:00,969.8216666666667,5.609999999999999,281.21166666666664,0.5216666666666666,69.65333333333334,9.11,6.343333333333334,2.765,4.08,6.541666666666667,1208.9716666666666,2.5233333333333334,4.328333333333333,207.79999999999998,0.0,0.0,5.201666666666667,13.225,17.49833333333333,14.863333333333332,429.5
2024-02-23 08:00:00,970.6350000000001,5.388333333333333,280.925,0.445,70.34,8.968333333333334,6.308333333333334,2.6616666666666666,4.055000000000001,6.498333333333332,1210.9583333333333,3.7466666666666666,5.468333333333334,210.95000000000002,0.0,0.0,43.961666666666666,88.45666666666666,97.15166666666666,14.786666666666667,429.2
2024-02-23 09:00:00,971.3383333333333,5.846666666666667,281.32666666666665,0.2783333333333333,67.34666666666666,9.258333333333333,6.235,3.025,4.003333333333333,6.416666666666667,1209.8966666666668,3.736666666666667,5.565,209.23333333333335,0.0,0.0,116.19833333333334,229.36833333333334,245.09833333333333,14.856666666666667,428.0
2024-02-23 10:00:00,971.5949999999999,6.213333333333334,281.675,-0.37166666666666665,62.59166666666667,9.498333333333333,5.945,3.5516666666666663,3.813333333333333,6.118333333333333,1208.7616666666665,4.4366666666666665,6.445,212.85,0.0,0.0,174.20666666666668,342.4783333333333,361.14166666666665,15.6,427.0
2024-02-23 11:00:00,971.71,6.346666666666667,281.79833333333335,-0.5733333333333334,61.105,9.583333333333334,5.8566666666666665,3.7266666666666666,3.7566666666666664,6.026666666666666,1208.3700000000001,5.881666666666667,8.43,209.73333333333335,0.0,0.0,202.19500000000002,400.3283333333333,409.90333333333336,15.938333333333333,426.6666666666667
2024-02-23 12:00:00,972.125,6.603333333333333,282.02500000000003,-0.5083333333333333,60.324999999999996,9.758333333333333,5.888333333333333,3.8716666666666666,3.7733333333333334,6.055,1207.76,6.573333333333333,9.700000000000001,209.33333333333334,0.0,0.0,215.11,427.3566666666666,451.24,15.766666666666666,426.6666666666667
2024-02-23 13:00:00,971.9433333333333,7.0566666666666675,282.495,-0.275,59.48333333333333,10.065,5.988333333333333,4.078333333333333,3.84,6.158333333333334,1205.5383333333332,5.661666666666666,8.343333333333334,206.70000000000002,0.0,0.0,176.94833333333335,355.3983333333333,375.7683333333334,15.868333333333334,426.56666666666666
2024-02-23 14:00:00,972.0100000000001,7.116666666666667,282.55,-0.26666666666666666,59.27,10.110000000000001,5.989999999999999,4.116666666666667,3.8433333333333337,6.163333333333333,1205.36,5.739999999999999,9.261666666666667,205.98333333333335,0.0,0.0,149.63166666666666,298.9683333333333,319.9866666666667,16.176666666666666,426.8
2024-02-23 15:00:00,972.1933333333333,7.093333333333334,282.51,-0.35000000000000003,59.00333333333333,10.09,5.956666666666667,4.136666666666667,3.8183333333333334,6.125,1205.7066666666667,5.126666666666667,8.261666666666667,198.5,0.0,0.0,142.795,279.74666666666667,292.74333333333334,16.086666666666666,426.6666666666667
2024-02-23 16:00:00,972.1883333333334,7.065,282.485,-0.51,58.415,10.073333333333332,5.883333333333333,4.19,3.7733333333333334,6.051666666666667,1205.8483333333334,3.918333333333333,5.6883333333333335,187.48333333333335,0.0,0.0,80.78333333333333,155.785,173.55999999999997,16.346666666666668,426.73333333333335
2024-02-23 17:00:00,972.4816666666667,6.646666666666666,282.03833333333336,-0.305,61.035,9.785,5.971666666666667,3.813333333333333,3.828333333333333,6.141666666666667,1207.9750000000001,3.7583333333333333,5.3566666666666665,185.15,0.0,0.0,23.538333333333338,41.913333333333334,49.47833333333333,16.208333333333332,427.25
2024-02-23 18:00:00,972.57,6.098333333333334,281.47999999999996,-0.2833333333333333,63.50333333333333,9.423333333333334,5.9816666666666665,3.44,3.8349999999999995,6.1499999999999995,1210.4516666666666,3.3633333333333333,4.806666666666667,187.65,0.0,0.0,0.0,0.3433333333333333,0.715,15.698333333333332,428.6166666666666
2024-02-23 19:00:00,972.7866666666667,5.625,280.9816666666666,-0.19166666666666668,66.06333333333333,9.115,6.021666666666667,3.095,3.8616666666666664,6.19,1212.7616666666665,2.861666666666667,3.981666666666667,205.13333333333333,0.0,0.0,0.0,0.0,0.0,15.17,427.95
2024-02-23 20:00:00,972.6750000000001,4.99,280.3533333333333,-0.06333333333333334,69.705,8.721666666666666,6.078333333333333,2.643333333333333,3.8966666666666665,6.248333333333334,1215.3633333333335,2.6,3.3233333333333337,201.86666666666667,0.0,0.0,0.0,0.0,0.0,14.821666666666667,430.95
2024-02-23 21:00:00,972.9616666666667,4.263333333333333,279.59833333333336,0.12,74.34833333333334,8.291666666666666,6.16,2.13,3.9483333333333337,6.333333333333333,1218.8683333333333,2.3850000000000002,3.3233333333333337,189.4,0.0,0.0,0.0,0.0,0.0,14.398333333333333,434.31666666666666
2024-02-23 22:00:00,973.1033333333334,3.515,278.8333333333333,0.15333333333333335,78.55333333333333,7.864999999999999,6.176666666666667,1.6883333333333332,3.956666666666667,6.346666666666667,1222.3283333333334,2.335,3.1933333333333334,194.38333333333333,0.0,0.0,0.0,0.0,0.0,13.839999999999998,436.73333333333335
2024-02-23 23:00:00,972.945,3.0549999999999997,278.38000000000005,0.26666666666666666,81.85000000000001,7.611666666666667,6.23,1.3816666666666666,3.9933333333333336,6.401666666666666,1224.1483333333333,1.37,2.3533333333333335,186.5,0.0,0.0,0.0,0.0,0.0,13.321666666666667,436.84999999999997
2024-02-24 00:00:00,973.09,2.83,278.1383333333333,0.3566666666666667,83.7,7.488333333333333,6.27,1.2216666666666667,4.015,6.441666666666666,1225.3166666666668,1.7183333333333335,2.7416666666666667,201.45000000000002,0.0,0.0,0.0,0.0,0.0,12.926666666666668,435.09999999999997
2024-02-24 01:00:00,973.1216666666666,2.436666666666667,277.7416666666667,0.375,86.2,7.283333333333334,6.273333333333333,1.0050000000000001,4.0216666666666665,6.453333333333333,1227.1033333333332,1.415,2.1283333333333334,211.15,0.0,0.0,0.0,0.0,0.0,12.516666666666666,434.31666666666666
2024-02-24 02:00:00,973.025,2.1983333333333333,277.5133333333333,0.425,87.98333333333333,7.158333333333334,6.298333333333333,0.86,4.036666666666666,6.4750000000000005,1228.0166666666667,1.8333333333333333,2.6350000000000002,214.9,0.0,0.0,0.0,0.0,0.0,12.133333333333333,433.45
2024-02-24 03:00:00,973.0500000000001,1.7033333333333334,277.01,0.20833333333333334,89.78333333333335,6.911666666666666,6.203333333333333,0.71,3.973333333333333,6.373333333333334,1230.3183333333334,1.1933333333333334,2.08,201.21666666666667,0.0,0.0,0.0,0.0,0.0,11.805,435.3666666666666
2024-02-24 04:00:00,973.3933333333334,1.175,276.4483333333333,-0.02333333333333333,91.66666666666667,6.651666666666667,6.096666666666667,0.555,3.9066666666666667,6.265000000000001,1233.1716666666666,1.4716666666666667,2.4316666666666666,213.29999999999998,0.0,0.0,0.0,0.0,0.0,11.461666666666666,436.3333333333333
2024-02-24 05:00:00,973.6550000000001,0.5316666666666666,275.77833333333336,-0.33166666666666667,93.91666666666667,6.3500000000000005,5.963333333333334,0.385,3.8183333333333334,6.123333333333334,1236.4716666666666,1.1383333333333334,2.1683333333333334,197.41666666666666,0.0,0.0,0.0,0.0,0.0,11.1,439.68333333333334
2024-02-24 06:00:00,973.9333333333334,-0.025000000000000005,275.19666666666666,-0.62,95.73333333333333,6.098333333333334,5.836666666666666,0.26166666666666666,3.736666666666667,5.993333333333333,1239.3983333333333,0.98,2.0100000000000002,201.96666666666667,0.0,0.0,0.0,0.0,0.0,10.746666666666668,442.90000000000003
2024-02-24 07:00:00,974.59,-0.37166666666666665,274.795,-0.8283333333333333,96.7,5.943333333333334,5.75,0.19499999999999998,3.6750000000000003,5.898333333333333,1241.8566666666668,1.0416666666666667,1.9383333333333332,171.86666666666667,0.0,0.0,15.765,30.831666666666667,37.685,10.35,447.23333333333335
2024-02-24 08:00:00,975.125,1.0216666666666667,276.15000000000003,-0.49666666666666665,89.66666666666667,6.588333333333334,5.891666666666667,0.7000000000000001,3.765,6.041666666666667,1236.1783333333333,1.2333333333333334,2.4416666666666664,201.46666666666667,0.0,0.0,132.03,240.33333333333334,271.68833333333333,10.901666666666666,446.90000000000003
2024-02-24 09:00:00,975.6266666666667,3.4616666666666664,278.5683333333333,0.365,80.12166666666667,7.841666666666666,6.273333333333333,1.5683333333333334,4.010000000000001,6.428333333333334,1225.7183333333332,1.0983333333333334,2.1666666666666665,179.54999999999998,0.0,0.0,246.94500000000002,463.4466666666667,569.1750000000001,14.181666666666667,445.5833333333333
2024-02-24 10:00:00,976.0666666666666,6.153333333333333,281.2416666666667,1.1266666666666667,70.16666666666667,9.468333333333334,6.63,2.8383333333333334,4.235,6.793333333333333,1214.2866666666666,4.291666666666667,7.298333333333333,199.4333333333333,0.0,0.0,379.7516666666667,708.475,788.7666666666668,16.893333333333334,433.6166666666666
2024-02-24 11:00:00,976.6666666666666,7.0633333333333335,282.1116666666667,1.3116666666666668,66.7,10.071666666666667,6.718333333333334,3.3533333333333335,4.29,6.878333333333333,1211.035,5.443333333333334,8.746666666666668,201.4,0.0,0.0,334.24833333333333,640.7016666666667,830.0866666666667,17.641666666666666,429.1333333333334
2024-02-24 12:00:00,976.9266666666666,7.278333333333333,282.30833333333334,1.6116666666666666,67.15333333333334,10.223333333333333,6.863333333333333,3.36,4.383333333333334,7.026666666666666,1210.3533333333332,4.805,8.325,182.15,0.0,0.0,231.51333333333332,452.1716666666667,670.2216666666667,17.718333333333334,428.7833333333333
2024-02-24 13:00:00,977.0533333333333,7.336666666666666,282.355,1.9466666666666665,68.52666666666667,10.258333333333333,7.028333333333333,3.23,4.488333333333333,7.198333333333333,1210.1933333333334,5.325,7.81,196.41666666666666,0.0,0.0,234.64333333333332,469.93833333333333,756.5616666666666,17.455000000000002,428.2
2024-02-24 14:00:00,977.4966666666666,7.523333333333333,282.50666666666666,1.325,64.71666666666667,10.396666666666667,6.723333333333334,3.671666666666667,4.29,6.88,1210.0783333333331,7.1000000000000005,10.313333333333333,208.29999999999998,0.0,0.0,277.62666666666667,529.3000000000001,903.3716666666666,17.083333333333332,428.8
2024-02-24 15:00:00,977.935,8.733333333333333,283.68833333333333,1.1066666666666667,58.64000000000001,11.288333333333334,6.618333333333333,4.671666666666667,4.218333333333334,6.7683333333333335,1205.4733333333334,5.0,7.656666666666666,207.70000000000002,0.0,0.0,313.61,580.1983333333334,734.7983333333333,17.80333333333333,428.25
2024-02-24 16:00:00,978.4616666666667,8.325000000000001,283.23333333333335,-0.18666666666666668,54.88999999999999,10.976666666666667,6.026666666666666,4.951666666666667,3.8383333333333334,6.156666666666666,1208.1516666666666,5.413333333333334,8.346666666666666,209.04999999999998,0.0,0.0,102.61,191.15,381.7183333333333,18.41333333333333,426.95
2024-02-24 17:00:00,979.1483333333334,8.013333333333334,282.86333333333334,-0.88,53.281666666666666,10.751666666666665,5.726666666666667,5.023333333333333,3.645,5.8500000000000005,1210.4816666666668,4.973333333333334,7.476666666666667,205.6833333333333,0.0,0.0,36.34166666666667,60.873333333333335,76.595,17.538333333333334,426.9666666666667
2024-02-24 18:00:00,979.7666666666668,6.828333333333333,281.62166666666667,-0.965,57.44,9.91,5.69,4.221666666666667,3.6199999999999997,5.808333333333334,1216.3816666666667,2.5833333333333335,3.688333333333333,203.63333333333333,0.0,0.0,0.0,0.4816666666666667,1.05,16.351666666666667,428.1666666666667
2024-02-24 19:00:00,980.3449999999999,6.046666666666667,280.78833333333336,-0.715,61.78,9.391666666666667,5.796666666666667,3.5966666666666662,3.686666666666667,5.913333333333333,1220.4683333333332,0.9766666666666667,1.5916666666666668,199.61666666666667,0.0,0.0,0.0,0.0,0.0,15.533333333333333,428.9166666666667
2024-02-24 20:00:00,980.6166666666667,4.831666666666666,279.5366666666667,0.04666666666666667,71.075,8.625,6.13,2.4983333333333335,3.8966666666666665,6.251666666666666,1225.995,1.4516666666666669,2.216666666666667,205.9,0.0,0.0,0.0,0.0,0.0,14.913333333333334,432.31666666666666
2024-02-24 21:00:00,980.6550000000001,4.478333333333333,279.18333333333334,0.21166666666666667,73.705,8.416666666666666,6.201666666666667,2.2116666666666664,3.9433333333333334,6.325,1227.5583333333334,1.8150000000000002,2.5733333333333333,213.8166666666667,0.0,0.0,0.0,0.0,0.0,14.538333333333334,432.1166666666666
2024-02-24 22:00:00,980.7516666666667,4.051666666666667,278.745,0.18500000000000003,75.835,8.168333333333335,6.191666666666666,1.9783333333333335,3.935,6.3116666666666665,1229.5833333333333,1.2083333333333333,2.3816666666666664,186.4333333333333,0.0,0.0,0.0,0.0,0.0,14.133333333333333,434.65000000000003
2024-02-24 23:00:00,981.0766666666667,3.465,278.13,0.12666666666666668,78.69500000000001,7.835,6.166666666666667,1.67,3.9183333333333334,6.286666666666666,1232.6066666666668,0.96,1.5933333333333335,206.11666666666667,0.0,0.0,0.0,0.0,0.0,13.633333333333333,436.1333333333334
2024-02-25 00:00:00,981.4466666666667,2.395,277.02500000000003,-0.045000000000000005,83.86666666666667,7.263333333333333,6.09,1.175,3.8683333333333336,6.203333333333333,1237.895,1.1083333333333334,1.7633333333333334,203.03333333333333,0.0,0.0,0.0,0.0,0.0,13.143333333333333,440.3833333333334
2024-02-25 01:00:00,981.2366666666667,2.345,276.99333333333334,-0.15166666666666667,83.48333333333333,7.238333333333333,6.04,1.1983333333333333,3.8366666666666664,6.156666666666666,1237.875,2.1216666666666666,3.045,199.245,0.0,0.0,0.0,0.0,0.0,12.438333333333333,435.09999999999997
2024-02-25 02:00:00,981.255,0.8633333333333333,275.5,-0.46166666666666667,90.81666666666666,6.505,5.905,0.5983333333333333,3.7533333333333334,6.016666666666667,1244.6633333333332,0.745,1.6600000000000001,103.86000000000001,0.0,0.0,0.0,0.0,0.0,11.578333333333333,446.23333333333335
2024-02-25 03:00:00,980.9916666666667,0.42333333333333334,275.0783333333333,-0.51,93.39999999999999,6.298333333333333,5.883333333333333,0.41500000000000004,3.74,5.998333333333334,1246.3333333333333,0.8883333333333333,1.955,140.25,0.0,0.0,0.0,0.0,0.0,10.808333333333332,444.23333333333335
2024-02-25 04:00:00,980.8100000000001,-0.06666666666666667,274.59999999999997,-0.7050000000000001,95.45,6.079999999999999,5.801666666666667,0.2783333333333333,3.686666666666667,5.911666666666666,1248.3816666666667,0.635,1.365,113.20166666666667,0.0,0.0,0.0,0.0,0.0,10.391666666666666,446.9666666666667
2024-02-25 05:00:00,980.6366666666667,-0.20333333333333334,274.4733333333333,-0.5633333333333334,97.41666666666667,6.021666666666667,5.863333333333333,0.15833333333333335,3.725,5.98,1248.765,1.335,2.205,171.63333333333333,0.0,0.0,0.0,0.0,0.0,9.89,443.45
